11005,6937
2280,8458
7558,9330
11877,627
11384,9281
11901,1056
11809,5509
8196,8926
2330,3026
3392,7228
10197,1714
275,4914
1037,6487
11539,2391
2063,7942
8445,9742
10874,4246
10378,272
6531,7294
1601,4341
11795,3004
10524,566
10457,2647
5888,9754
11504,7300
10228,3186
10457,2643
3581,4624
1227,8702
5217,8547
10166,6155
10176,2674
2710,8096
11267,690
10811,8217
10911,4055
11062,1136
11194,5153
11524,6205
4231,6106
5051,6300
184,8670
6287,9975
10864,8434
10585,8801
4327,9242
11995,5208
9319,9902
11796,10036
11585,4512
11429,7108
2294,4107
7371,9279
11430,6224
10853,3776
10832,1743
3497,6204
3294,7113
3332,9523
11096,6586
1179,7368
4207,5841
7137,8446
10046,8385
3021,6697
866,1050
4996,7972
11430,6234
109,5656
10410,2317
1477,4998
693,1860
10003,3007
11485,16
10077,6274
7249,9303
10042,9825
11997,1266
11301,4303
10747,5965
11929,496
11779,5871
11976,1776
10634,7996
10178,1854
10407,1857
1523,7770
10110,503
10812,1550
961,9359
8620,8792
11317,5722
6839,7022
10719,8233
11557,1479
11798,6998
1349,9099
1471,9111
10079,8063
10456,6652
1145,1198
11188,6013
10725,8904
4800,5140
11475,2742
10864,8478
1481,5235
528,1629
1549,1998
5314,7945
11613,155
11377,4387
11732,952
11427,11118
2880,4690
1887,5800
10451,6974
2132,4573
10622,8761
11809,5520
10608,4075
1615,2325
11429,7145
10744,2628
10424,7347
11921,9532
92,5983
11988,7785
3839,4914
2132,4565
2800,9352
4577,4684
11301,4332
583,2159
1083,2093
5907,8202
6245,6816
10451,453
2899,7473
2641,6944
351,413
5990,8325
6980,7075
1565,4194
6633,8923
10510,1081
4902,6867
10527,809
8670,9126
10785,4610
10150,4063
6464,7572
3634,7807
6400,8939
5280,5407
4829,5927
11892,5245
10178,1889
2984,3437
2961,8890
2044,4305
11419,9338
11050,3659
1671,2127
11488,9231
11384,9213
472,4253
1340,9675
10162,10008
11712,475
4889,5365
6400,8947
10996,7251
911,4117
4683,8639
10715,6429
11540,4487
1933,7569
237,6861
4934,6532
10162,10001
1105,5587
11635,4818
2990,3139
10697,765
10865,1908
3344,3745
11721,1462
3292,9718
3037,4029
11005,811
6495,7702
10241,8159
2760,5154
1834,6743
11232,7347
11115,5789
4934,6546
10415,4608
10735,84
10625,2905
3553,4845
5691,5800
3952,7268
3012,7586
10426,1927
11798,6901
11093,1534
5177,9234
10170,6805
4298,4983
11009,3350
1169,3259
11809,85
363,3537
10089,4213
243,4964
3580,6639
528,1647
11388,11122
11504,7372
10631,5675
11360,4390
3775,7912
3128,6019
11388,11128
11461,9484
3419,9990
11921,560
750,5093
1230,8951
3811,7324
20,8725
3178,9098
10908,5818
10046,8305
6705,7027
1860,9278
10686,5644
10322,9429
18,7817
577,9294
309,6403
11063,5375
10962,758
11194,5184
11532,6611
5735,8692
11948,3719
10935,434
4990,7808
11943,10724
9477,9648
10640,9821
3424,4154
1596,2441
10218,10160
340,7878
4769,8507
881,5700
10742,10077
5500,9184
11936,3410
1039,1647
4765,8611
5617,7328
5591,8230
1439,6374
2067,5489
11943,10714
11712,422
11779,5807
11310,10551
5888,9709
7517,9443
10607,6285
10764,842
10678,6739
10150,4081
10678,10485
211,5030
11367,8759
10735,40
3574,6801
2897,3238
2199,9691
10271,6137
11728,6944
6705,7086
11010,5992
1180,8155
11009,3315
10526,3076
10668,2390
10950,6673
93,5370
11239,11081
11829,2751
5885,7868
306,8466
10141,9960
3393,6734
5868,7631
5442,6878
11194,5179
10683,1234
760,2473
7804,9919
9078,9225
4530,7580
10058,3771
11419,9346
10930,5465
10686,5607
92,5908
11320,7543
11251,9924
11877,9592
10170,6854
9741,9909
11759,6137
10658,7068
3393,6750
5137,7119
10698,5623
10068,8610
11826,8551
3675,3849
10081,1171
5112,8165
6078,7337
4289,9189
3757,4314
11750,11141
11540,4402
10519,10288
11646,9687
10930,5536
11518,8841
4412,8011
5347,9119
11282,5902
10794,7762
6202,8961
10805,3912
10481,9630
1433,7425
10354,3255
2033,4133
7272,7595
10089,4289
10679,5356
11786,5205
1951,4970
7564,8689
239,6427
11022,525
12000,10092
11759,6125
10553,8204
597,2818
10714,10496
11761,2241
11175,7560
10352,5286
11186,744
10881,4707
2869,7098
11510,1271
1039,1544
3794,9351
2653,6419
10739,1548
11876,9325
11239,11049
6024,6239
11178,8170
11072,6711
5079,5817
4171,5152
10385,5834
11257,5129
11940,4922
11432,996
5045,5337
11728,6901
10405,7062
11249,834
11652,10697
10395,5285
10097,3408
10656,2729
426,5253
3431,6851
445,5320
3569,8725
11496,5336
314,5848
985,7088
6581,8112
2150,3000
3798,3846
1265,8823
10068,8650
10208,1169
11059,4275
2373,9061
10963,1745
11948,3784
4704,6463
10653,7024
11750,11181
2324,2492
4214,5795
46,3802
10199,6072
5054,9303
10592,5302
11396,10202
3963,4386
2405,7592
10638,2686
10992,3026
10990,8926
2462,7064
10742,7672
11654,8763
5674,9340
10175,8292
10975,1937
10773,796
10175,8295
2012,7116
10327,308
10871,8802
11937,4585
10890,2804
6420,7974
5840,7831
11943,10778
8655,9170
2266,8083
10709,519
5087,9990
10908,5859
2199,9605
38,6202
10963,1719
843,9664
10965,5421
6742,7862
2462,7040
10513,2666
11994,6166
1896,4164
729,8680
32,9898
1124,6092
4428,7442
10857,7361
4553,8337
10519,10255
1730,3229
4069,6134
10767,4920
11486,11240
10941,3390
10218,5381
10782,4948
2378,3480
8620,8884
3975,9561
10177,3077
11937,4554
3947,6175
4997,8254
11593,8272
11677,9976
10546,9279
3275,4402
10817,1253
7272,7508
2447,3543
4751,6874
10019,659
11846,7700
11464,6298
180,4731
10315,1719
11737,2403
277,1188
10399,9792
10696,5949
5136,9303
10909,2741
1331,5997
11790,10698
11185,4026
2367,6001
6671,8090
10722,6243
3852,8686
3666,8528
815,2907
7261,7540
2922,3568
6409,8441
10390,161
11342,177
3275,4412
7272,7517
11619,2741
11040,9682
7055,7106
11556,8321
8679,9118
11758,8169
3876,5337
11938,4287
9030,9495
10952,7024
5256,8066
10710,9506
10447,3002
2653,6461
10871,8890
11558,8836
10696,5978
11410,755
10812,1620
2618,8719
2922,3538
11774,291
839,7091
11920,4173
11768,2301
10622,8851
11934,10182
11371,5253
11473,2477
2771,3531
4513,4647
10225,9809
1020,5852
6665,8165
1829,2243
10714,10416
3865,5338
11876,893
3332,9486
4720,9883
2650,5212
11541,1303
4720,9886
11272,8451
8221,9751
3846,8510
3151,5759
48,2058
5654,6633
6759,8225
10992,3040
2426,8774
5049,9619
10725,8972
10527,9200
3806,7017
11794,2912
829,7150
1321,6757
10790,2865
5527,9011
829,7154
10546,9233
1,7416
11750,11100
1601,4431
11388,7297
3436,9148
1905,5148
10881,4775
10909,2784
4662,9266
11929,543
10099,276
106,6047
1741,4728
10362,7729
3343,5118
11661,7277
1872,7448
11737,2445
951,1249
7480,8178
1441,5934
2515,6874
87,7985
10405,7043
10270,3822
10984,5359
744,7350
11312,4061
7525,7773
11707,366
10896,6814
11360,4413
5528,8890
11752,1787
10519,6655
2687,9372
10854,2196
506,9683
597,2863
11390,8057
11473,2425
11072,6771
10489,9283
3250,7372
6839,7095
10012,1556
10390,154
11854,6724
10226,7190
10171,5343
4808,6291
389,5592
1694,6970
4846,7961
11920,4132
10594,4022
745,991
10355,9610
10451,6901
10527,885
6575,9059
10497,9817
11847,126
11139,10301
11342,199
11090,3132
3666,8504
11470,2269
10875,1944
10782,4978
6531,7274
10121,8705
7911,8506
294,2383
9066,9272
10449,10034
11694,2928
5299,7629
6575,9049
1178,7127
11185,4098
11119,4518
5939,8782
11796,10150
2259,7065
11520,3000
11239,156
10342,4666
10842,2551
4260,4653
4892,6161
11588,11467
10038,4175
11473,10228
11194,5001
184,8564
11069,6240
2219,2617
10362,7663
10376,2742
10694,4212
10188,209
1734,3019
1076,8119
10574,10391
10457,2737
5748,7674
1109,6785
10456,6717
10410,2438
10376,2753
11164,10503
10540,3019
10083,7911
6245,6703
11057,11027
10764,745
11481,1961
10865,1865
10442,2830
3171,8103
1755,9389
10015,4781
10381,6442
1888,8146
11700,11369
9368,9622
10696,5796
2800,9489
11239,146
11005,6819
3616,5919
10447,3092
3256,7758
10850,7930
11539,2263
10231,7931
7807,9513
10573,978
939,5208
11185,4051
11185,4052
10176,2787
11314,2427
10866,6808
10424,7216
11863,9960
723,2963
1539,1699
1702,2886
5271,5528
10588,4068
351,528
11461,9338
10899,6121
528,1713
1579,2335
10392,9498
10921,8196
5049,9537
2889,8994
3984,7950
7863,9766
1908,8407
11164,10571
1183,8208
11282,5897
2858,3598
3975,9376
453,933
1905,5202
5333,7919
11796,10117
690,7636
10600,5759
