281,16527
2280,8458
7558,9330
1810,11521
9799,15212
9315,14368
5918,16613
8196,8926
2330,3026
2169,14188
3392,7228
275,4914
1037,6487
1220,18594
2063,7942
8445,9742
1,16915
6531,7294
7080,13885
1028,17747
2938,13643
1601,4341
502,11561
4180,16826
5888,9754
5959,16182
3581,4624
1227,8702
5217,8547
7902,14537
1,10037
1971,11738
4037,14489
2710,8096
6788,10878
600,14807
7950,15941
2526,12735
142,10910
4231,6106
5051,6300
5183,17042
4971,17622
184,8670
6287,9975
6126,18898
2371,16998
8436,13872
7972,10526
8597,11471
4327,9242
9319,9902
3120,10042
8556,12059
2317,17722
2294,4107
7371,9279
3911,16559
3497,6204
9260,15261
3294,7113
3332,9523
7008,14825
4249,12426
3101,18140
6275,15369
1179,7368
4207,5841
7137,8446
4540,11333
916,12212
9002,14664
3021,6697
866,1050
4996,7972
8612,10537
655,18995
109,5656
8924,16274
1477,4998
9430,11356
4466,11841
1064,13406
693,1860
7249,9303
9166,12132
9693,16074
6565,17139
9160,15402
3175,15281
1441,13780
8864,15213
4569,13320
9328,11435
2583,17535
5463,10602
1694,11754
1523,7770
9129,16142
8178,10762
961,9359
8620,8792
4524,18687
2693,18645
365,15656
6839,7022
4232,14188
7218,11395
6615,15661
2941,13305
1349,9099
1471,9111
3352,10168
1145,1198
8888,11510
4800,5140
1481,5235
528,1629
1549,1998
5314,7945
2124,10520
2972,14229
9853,18428
2880,4690
1887,5800
2132,4573
2611,18272
803,17189
291,16284
4132,12927
8016,15224
1615,2325
2583,17518
4689,13482
9146,12272
7921,17493
92,5983
2030,13090
3839,4914
2132,4565
2800,9352
4577,4684
583,2159
1083,2093
5907,8202
7592,18374
6245,6816
6073,10846
2899,7473
2641,6944
2692,12380
5463,10614
3292,14955
4569,13333
351,413
5990,8325
6980,7075
1565,4194
6633,8923
4902,6867
7716,11474
8670,9126
5462,14484
7127,15497
6063,11397
2041,17077
6464,7572
2387,14898
3634,7807
6400,8939
2276,18333
5280,5407
9736,11132
6241,13865
3895,14891
4829,5927
9069,11411
5190,14463
5482,17743
6343,18439
6092,15421
2984,3437
5028,11192
2821,14633
2961,8890
2826,11890
3026,16137
6439,15559
2044,4305
1671,2127
9673,15219
472,4253
1340,9675
4889,5365
6400,8947
5312,18401
911,4117
4683,8639
4832,12618
9033,17290
1933,7569
4652,13449
237,6861
4934,6532
387,12748
4579,13281
1105,5587
7977,13208
5519,12520
2990,3139
2883,13263
7984,17503
3344,3745
3292,9718
3037,4029
4206,10743
2407,10857
6950,15643
6495,7702
5150,16767
2760,5154
1834,6743
4934,6546
2444,13604
3004,13643
6203,11907
3553,4845
1255,11986
5691,5800
3952,7268
3012,7586
8663,10745
5177,9234
1462,10713
4298,4983
370,13502
1169,3259
9858,18820
6092,15449
9207,10558
363,3537
9096,12951
594,13936
243,4964
3580,6639
528,1647
2016,10115
2467,15865
3775,7912
3128,6019
3419,9990
750,5093
1230,8951
7341,12373
3811,7324
20,8725
6340,13493
3178,9098
7736,11807
830,14896
6705,7027
7012,10814
1860,9278
4604,11168
18,7817
577,9294
422,17729
5510,12215
309,6403
1069,16488
5735,8692
2331,11381
9944,14592
4990,7808
9477,9648
3424,4154
1596,2441
1537,17593
4013,17910
5553,14374
6718,11635
340,7878
4769,8507
4824,16006
881,5700
7921,17429
5500,9184
1039,1647
4765,8611
5644,12902
6132,12545
5617,7328
5489,15036
5591,8230
1439,6374
2067,5489
1939,17508
3463,10452
1976,12808
9842,18683
8475,13826
5888,9709
5961,18079
2310,12937
8951,16034
9919,17806
7517,9443
771,13125
2313,14696
8514,18761
211,5030
3574,6801
2897,3238
2199,9691
2755,17874
8630,11529
6705,7086
9253,16050
1180,8155
5231,14005
9892,11469
9673,15212
4887,15277
53,11266
93,5370
6705,16639
451,12293
5690,13848
3212,14387
6551,12059
5885,7868
306,8466
2434,17549
4577,10605
2018,13324
3393,6734
6368,15604
5149,15740
5154,15418
5868,7631
2072,11677
6109,16963
5442,6878
195,15204
760,2473
7804,9919
9078,9225
4530,7580
4611,10018
788,17052
1145,10137
1154,17917
92,5908
8264,18822
3920,15320
5372,16949
9150,15507
4022,13836
9741,9909
5542,15720
6643,13479
3393,6750
5137,7119
3675,3849
5206,12154
5112,8165
1602,13217
8505,11798
6078,7337
4011,17687
2022,12833
157,10765
7488,12896
2719,12848
4289,9189
2822,15039
3757,4314
7567,17104
4412,8011
5347,9119
6202,8961
1709,16243
1287,15924
509,15240
1433,7425
2033,4133
7272,7595
5651,18450
2755,17932
1951,4970
7564,8689
239,6427
8171,11914
5254,16795
3083,16703
4257,13613
2642,14125
1117,13735
2359,13554
597,2818
4750,12635
4299,17128
3690,10104
6251,17465
2869,7098
2729,12302
934,13806
1039,1544
3035,18935
1066,12091
3794,9351
2653,6419
8651,10523
1485,13097
7552,13039
3157,18510
2770,16810
2839,11148
6024,6239
4598,16442
5889,14967
2375,16998
5079,5817
1627,18480
8475,13852
326,11982
4171,5152
8158,14167
1178,12907
2727,14527
3211,16755
4988,14409
1424,12746
5045,5337
8489,15243
1715,14250
1161,11876
2237,11326
2237,11323
6854,17560
396,17730
426,5253
3431,6851
445,5320
1066,12065
3569,8725
314,5848
