11300,783
2280,8458
13374,3787
7203,14710
14394,7254
3234,17366
8196,8926
6268,15608
2416,10627
2330,3026
14942,9709
3392,7228
1037,6487
275,4914
14500,1725
12375,8097
9495,19019
48,16842
355,11882
19507,1561
5888,9754
8372,14670
5217,8547
19580,2124
8318,19132
17048,2852
11504,7313
16292,9675
2710,8096
8184,12378
10941,3423
5419,14326
18210,6857
16589,9614
5051,6300
7258,13325
13935,8754
5415,14742
184,8670
19615,1930
216,18932
4327,9242
11920,4220
7756,12302
9319,9902
4217,18103
9665,13420
14217,267
2262,10187
5463,10666
16072,3339
8372,14652
1740,11708
3497,6204
5028,11125
3294,7113
17129,7059
12286,3406
281,16544
17472,5725
6645,12380
4207,5841
1002,12881
7137,8446
866,1050
4996,7972
3904,11908
10846,6255
15346,3162
12278,5387
3390,18106
1882,13431
10192,298
13788,5890
7600,14947
10478,7217
3186,11384
2262,10129
9619,15404
4013,17999
14692,6751
14100,777
8620,8792
5518,10626
17810,1531
14569,1004
6839,7022
19320,3418
16176,808
15961,7631
12785,3142
1456,16681
12659,727
12815,7486
6242,12915
7593,13319
8091,19724
17978,9654
5307,16753
10877,7533
1471,9111
6262,12945
4800,5140
1481,5235
17493,7781
16589,9659
12974,6253
528,1629
1456,16675
15830,266
14922,7209
1038,13403
2132,4573
8474,19264
3079,12553
19495,350
2955,13519
17866,457
5249,13328
17804,3256
7163,11291
15619,7737
3057,17669
16202,9053
3069,17386
2132,4565
3839,4914
4577,4684
2800,9352
13975,4511
1083,2093
583,2159
6108,10113
5907,8202
13313,9111
15948,5231
16873,878
2641,6944
2899,7473
7921,17486
5990,8325
16340,531
6980,7075
9829,15189
6633,8923
1565,4194
4902,6867
17180,6457
6464,7572
3634,7807
9912,12347
4829,5927
13687,2062
19849,2798
19244,9550
19236,1940
5231,14070
3595,14953
16060,169
9936,10500
2044,4305
3511,12673
1671,2127
9173,14646
472,4253
4311,13111
9996,17744
4311,13115
14630,8145
693,14741
1933,7569
2987,18411
4934,6532
237,6861
8780,12484
9895,13242
1105,5587
7977,13209
7214,17554
7306,14807
14706,4691
3292,9718
1800,14067
6495,7702
7978,12705
4934,6546
15677,3265
18932,646
16069,386
5691,5800
3012,7586
3952,7268
8941,17233
4452,17897
10941,3477
4298,4983
18124,1767
1169,3259
11108,4460
9743,17669
2945,16055
528,1647
3580,6639
16705,3720
5149,15787
11848,4678
9275,19236
20,8725
3811,7324
3178,9098
1939,17521
18424,7112
17044,8216
16060,178
15142,9430
1860,9278
18,7817
15677,3200
3505,19716
11304,6216
4674,14368
4990,7808
11783,5510
18124,1782
1596,2441
5961,18064
12223,6251
4769,8507
340,7878
19260,6063
7270,15876
9912,12395
5456,16728
14889,1929
9397,19569
2067,5489
2048,15256
14043,2652
5888,9709
14942,9754
1555,17540
5690,13850
211,5030
16619,7956
11650,6200
2199,9691
12119,1614
8755,15917
1180,8155
15694,1158
93,5370
11945,8296
7810,17432
306,8466
4134,18297
10735,48
5068,13996
5868,7631
5442,6878
1233,14218
760,2473
18197,3012
9078,9225
4530,7580
4223,11066
6309,18794
5738,11785
9592,15793
14483,7892
9741,9909
10921,8226
9597,18095
5137,7119
5334,14907
15805,8899
10839,5299
6078,7337
195,15266
10679,5343
4289,9189
3757,4314
11992,79
15398,4681
3724,17963
7960,18345
6751,17878
10732,4539
4412,8011
12553,4384
18227,1618
5347,9119
16777,6267
16243,1939
6202,8961
12407,4248
9033,17324
2033,4133
1292,15386
19530,1258
7564,8689
13403,3157
4557,14844
403,14470
9734,11930
5939,14104
19467,1165
1099,19572
2869,7098
7159,14115
1051,16864
1813,13513
3954,16388
10118,7962
2653,6419
13536,146
6024,6239
12078,4649
12144,8710
5642,10969
10078,6877
8001,18372
12553,4366
5045,5337
7951,11905
1909,12557
16943,4514
12100,5217
13192,2948
9327,11488
1203,17514
445,5320
985,7088
2150,3000
1265,8823
480,11849
9511,18051
2466,17073
16669,3944
4704,6463
11768,2360
13664,4191
4214,5795
46,3802
18903,7462
9030,19019
10905,1056
1726,12625
17918,977
3499,14809
16911,3543
13435,2031
5674,9340
14432,2024
9420,14089
2012,7116
4739,11187
15677,3280
6420,7974
13564,1096
8655,9170
11023,8999
4329,19076
2817,17027
5382,16907
5880,12369
16576,1478
2199,9605
7695,18624
16332,8388
9227,15758
15257,6968
18178,284
10949,1391
17130,1158
7977,13174
5029,14947
14695,9898
9617,10654
1896,4164
11604,3078
8785,12633
10099,201
2169,14203
4428,7442
32,9898
5542,15794
4553,8337
16572,8119
1107,13859
1730,3229
12466,2100
19289,5848
14657,2156
15165,1318
4131,18289
15253,1183
16281,9473
7262,10842
8620,8884
3947,6175
12334,3100
18608,5163
10399,9794
3759,17649
11964,8931
13599,3422
9244,14860
2447,3543
15140,7143
16224,1739
180,4731
18389,1172
17551,3183
1331,5997
6671,8090
2367,6001
9228,15866
11999,1535
12996,3248
3666,8528
2778,17659
7261,7540
2922,3568
13756,6007
8679,9118
15449,2296
2082,17380
14963,848
15336,1009
1158,13782
9009,19766
18602,1448
2653,6461
12915,7560
17787,521
2030,13048
3808,15813
19093,7404
2618,8719
2922,3538
9135,10445
9364,13384
839,7091
5999,11460
8319,17192
17412,6043
5795,14857
4513,4647
2771,3531
12283,8996
4502,19059
6665,8165
1829,2243
3865,5338
19580,2067
6322,17993
6487,13413
8221,9751
3846,8510
3151,5759
13662,8506
48,2058
12421,4941
4777,15712
5043,18701
5108,19279
6759,8225
11613,191
12638,1724
8721,11814
5203,15755
3806,7017
1321,6757
829,7150
10076,5007
12785,3071
17872,7278
16202,9021
829,7154
1,7416
7164,13782
17615,7594
1905,5148
3436,9148
7781,13856
17845,9061
18935,5958
10192,205
1741,4728
16662,6952
3343,5118
13374,3738
3156,17543
1872,7448
19947,6880
951,1249
5616,13144
9409,12059
1441,5934
18086,2588
2191,18495
4456,12959
744,7350
7525,7773
8356,11685
1166,14130
5528,8890
9009,19726
5430,12876
9627,14253
19672,2692
5830,17800
506,9683
17119,4503
4480,12051
4686,12221
6839,7095
3250,7372
18766,3645
1401,11482
389,5592
17678,1591
4846,7961
1694,6970
10849,1328
10672,9641
745,991
7130,13705
6575,9059
14722,2963
5430,12846
1860,18316
14927,7735
3593,12555
17856,2711
6157,11799
2037,15590
9767,14975
17810,1475
4610,18682
3666,8504
2665,13440
18209,450
9049,12875
7911,8506
2278,12082
9066,9272
4358,18188
14734,1467
7681,14947
6575,9049
1178,7127
17626,9986
3827,14955
13532,5194
10524,673
8447,15511
17912,1185
13478,647
7258,13418
11903,5865
7932,17712
184,8564
10003,3133
2219,2617
13105,3595
1032,17375
19056,2385
13476,7284
1734,3019
17940,4320
19493,1170
10226,7310
2196,12214
5748,7674
3907,15069
1109,6785
17717,2080
7502,15270
5777,18235
839,15151
3486,19694
9846,12393
5239,17054
10953,9890
14073,5251
3749,19461
1662,14336
13598,9386
18937,1669
3754,13711
4480,12087
19019,8420
11267,5031
2169,14075
7745,18288
9368,9622
18849,1883
12186,6655
9995,15232
5284,12704
664,16086
1486,10712
3002,18643
5201,18366
13209,2105
2800,9489
13190,2636
3538,14066
4160,16770
15329,4441
7807,9513
939,5208
14692,6600
4622,10130
4622,10132
10747,5828
13516,8249
5858,10230
5271,5528
1702,2886
4656,14690
14923,7488
528,1713
9748,16317
1016,16945
2275,10970
11532,6550
2136,19917
13788,5786
2889,8994
7863,9766
1908,8407
15948,5117
11464,6232
