2280,8458
17048,2863
16355,7767
8196,8926
2330,3026
13149,7275
9315,14364
3392,7228
615,15285
1037,6487
275,4914
17894,1459
8883,10732
497,11567
15591,3380
4925,10607
5888,9754
5587,11036
5217,8547
725,16013
9292,12807
14299,3032
1401,11382
2710,8096
10226,7219
459,14465
2717,10751
5051,6300
184,8670
9423,17668
8432,10140
4327,9242
13141,8488
14926,2374
9319,9902
14639,6804
9309,15990
5159,13244
876,16057
14805,9988
14176,7039
3497,6204
13230,7885
3294,7113
10600,5688
7190,11895
5184,15840
14926,2386
8421,10776
4207,5841
16355,7772
7137,8446
5729,14498
11707,376
866,1050
4996,7972
6442,16248
676,11750
6737,12677
8117,11440
11316,71
7962,15693
8572,11499
2790,17114
16897,5242
5271,17712
9619,15403
7164,13800
4887,15214
13922,1868
8620,8792
7238,13329
321,17134
15032,7240
6839,7022
13289,7957
17048,2818
16008,2339
1471,9111
13950,8593
13935,8719
4800,5140
12822,5745
1801,14855
13659,4271
10451,439
1481,5235
15601,6467
528,1629
16393,6359
12768,2008
17476,3522
7030,16657
9244,14765
14846,3526
2132,4573
10650,7243
17258,7718
389,10848
14640,5083
4172,13328
9582,17372
12596,2927
14186,2291
17098,4449
2355,17061
9017,14966
2132,4565
3839,4914
4577,4684
2800,9352
1083,2093
583,2159
5907,8202
5118,15031
2641,6944
2899,7473
10242,1040
5990,8325
8079,17657
15388,1020
4656,14583
6980,7075
6633,8923
1565,4194
4902,6867
14430,5155
8755,15935
6464,7572
17106,1203
3634,7807
14343,2128
15346,3115
5623,13719
3009,11688
4829,5927
2048,15226
12691,8949
2044,4305
10564,7760
1671,2127
472,4253
14639,900
8338,12650
1933,7569
4934,6532
237,6861
12697,3795
16934,2953
2056,10784
1105,5587
7877,14430
264,14434
17837,1711
16540,8164
14043,2613
3410,10876
4097,11329
2056,10787
3292,9718
17090,7458
6495,7702
8755,15959
14788,2068
6108,10140
4934,6546
1839,16109
11197,8275
5691,5800
3012,7586
3952,7268
7190,11807
8668,11227
4503,14365
3438,17900
4298,4983
17912,1219
1169,3259
10742,6166
9057,13864
9345,11242
15447,4519
9480,16777
528,1647
3580,6639
15379,5665
17668,5163
15588,89
604,10615
20,8725
3811,7324
3178,9098
5451,11794
6521,15382
1860,9278
13817,7328
7686,17196
18,7817
10254,5005
8059,16901
3917,17947
11009,3330
195,15210
3657,13469
15593,3834
4990,7808
1596,2441
232,15753
4634,10625
4769,8507
340,7878
13886,9236
13856,6104
14047,3803
17956,6121
11304,6224
15083,7965
11686,4627
12878,4862
14354,5054
7921,17423
2067,5489
11419,9364
8589,10919
11783,5523
5888,9709
246,14065
15753,7444
14584,6336
211,5030
8780,12452
15327,7102
11872,9200
16589,9603
2199,9691
8059,16922
1180,8155
1726,12682
4099,16174
2989,11373
4667,14330
16809,3858
17060,7367
10493,9688
93,5370
11970,9066
306,8466
718,17984
11384,9276
3286,11088
5868,7631
6169,17365
7840,15759
5442,6878
760,2473
9078,9225
4530,7580
11506,2333
7179,15464
15652,8210
16213,3850
9741,9909
16809,807
15908,1941
5137,7119
3449,11428
13794,4858
14047,3853
1233,14160
2130,15651
6078,7337
17956,6204
4289,9189
3757,4314
17850,6575
1975,15114
17130,1139
17155,7374
4412,8011
5347,9119
15168,6774
6202,8961
13765,2236
2033,4133
12547,8552
195,15256
17296,5836
9855,13359
16959,3515
7564,8689
17052,7884
7886,15309
13297,3244
12132,3769
12969,6235
3362,17007
3612,16311
10068,8638
5211,15462
2869,7098
934,13804
2653,6419
12876,5586
6024,6239
2999,17282
12733,1342
16812,9818
14389,8389
5045,5337
