2280,8458
8196,8926
2330,3026
3392,7228
1037,6487
275,4914
13593,695
5069,10894
10231,7800
5888,9754
1924,11562
5217,8547
8967,12293
6636,11061
12785,3103
2710,8096
604,10682
6834,12333
5051,6300
184,8670
5351,14875
559,12028
8870,10556
4327,9242
12698,643
9319,9902
13230,7881
10874,4220
3497,6204
13105,3475
8372,14654
3294,7113
12922,8904
7962,15684
4207,5841
7137,8446
12873,3004
866,1050
4996,7972
10141,9903
14968,4889
15107,3105
10600,5678
559,12024
1590,11904
1076,11352
13345,7774
895,12855
11921,9560
14263,1945
2782,15857
57,12558
693,14713
1770,15525
3500,14402
1157,13819
14829,8619
8620,8792
4656,14594
6839,7022
12094,472
889,12946
1617,10799
4993,11537
1471,9111
4800,5140
1481,5235
528,1629
13213,9453
2080,15626
13252,8175
9592,15703
2132,4573
1801,14884
14640,5082
12018,1256
10451,445
10854,2204
10962,3117
10974,1766
2132,4565
3839,4914
4577,4684
2800,9352
1083,2093
583,2159
5907,8202
2641,6944
2899,7473
5990,8325
9767,14904
8372,14685
10633,9392
6980,7075
6633,8923
1565,4194
4902,6867
4903,15291
6464,7572
3634,7807
4829,5927
11855,2729
14043,2608
296,10049
2044,4305
13941,390
8563,10629
630,10242
1671,2127
14146,2101
472,4253
6028,13879
15038,243
1933,7569
4934,6532
237,6861
15779,2595
1105,5587
8563,10633
14633,4700
5565,14170
5292,15465
11728,6991
3292,9718
6495,7702
12315,4186
4934,6546
2512,13456
10600,5601
15274,5300
4410,11492
5691,5800
3012,7586
3952,7268
4298,4983
2358,11814
1169,3259
528,1647
3580,6639
10737,5524
4106,12966
13315,5074
14858,3526
20,8725
3811,7324
3178,9098
1860,9278
3410,10898
18,7817
3955,10758
9982,14908
9548,11445
403,14551
4273,15828
4990,7808
1596,2441
4769,8507
340,7878
824,13416
6792,15133
9738,11672
8630,11554
726,13945
14229,5495
6537,10167
13738,2478
14454,2926
7219,10767
14577,5183
2067,5489
13900,5500
13225,9366
5888,9709
1495,15484
6792,15167
211,5030
2199,9691
1180,8155
2791,14146
93,5370
306,8466
14791,3299
5868,7631
14378,1456
5442,6878
760,2473
9078,9225
4530,7580
5463,10693
8998,12325
10535,3940
13120,8703
9741,9909
15531,985
15949,7043
5137,7119
12144,8702
14785,8176
6078,7337
6405,12341
13010,9131
10732,4533
4289,9189
3757,4314
2599,12334
4412,8011
5259,11670
5347,9119
