7343,13215
14986,12670
2280,8458
13854,8756
3349,10037
5037,11319
8196,8926
2653,13314
2330,3026
10950,6696
7781,13895
3392,7228
1037,6487
275,4914
7394,12045
14105,12380
12852,529
300,11770
6154,10343
14987,12112
5888,9754
5217,8547
13442,2404
14986,12680
11003,11595
11719,2717
6852,11515
11608,9236
10585,8838
6857,12216
2710,8096
11429,7138
5518,10671
10995,2881
5699,13467
11661,7357
10341,1660
3383,11961
1638,10682
10540,13744
5051,6300
10081,9699
13598,9278
184,8670
4165,10168
11228,13899
13367,3141
10080,8263
14299,3043
6340,13400
7130,13618
13379,11068
10489,9377
11766,14297
4327,9242
9319,9902
11096,6591
13358,13328
3986,10272
2215,10661
12368,9706
3497,6204
1920,14885
3294,7113
389,10887
11877,9549
2977,13585
7163,11252
13854,8767
12763,9494
4207,5841
7005,10627
7137,8446
2065,11441
11774,328
866,1050
4996,7972
11407,2043
6988,14669
14351,1559
14354,5077
3186,11387
2479,13697
14949,9036
13516,8346
11315,11547
3978,14566
7018,13657
12040,9987
4086,11153
9224,13597
7218,11399
9269,10877
10019,6619
11342,132
8040,14263
8620,8792
3158,11653
14863,2052
6839,7022
4224,10157
12201,10755
10833,1528
9815,11960
4925,10650
12785,3140
7020,12234
12638,1736
3877,13229
1471,9111
11921,9552
14150,5181
1053,10255
5565,14129
1242,10100
13842,6734
14610,94
4800,5140
14372,8698
13228,3897
7716,11496
1481,5235
528,1629
10795,11793
7436,10894
4622,10015
14351,1594
12532,4768
12081,10018
6957,11606
2132,4573
5814,10750
4224,10177
12203,14509
11556,14568
3118,13428
10743,12125
5210,13551
11377,4391
7273,10218
6677,10621
13282,11984
11119,4665
13699,13979
3748,10237
2132,4565
3839,4914
11852,86
4577,4684
2800,9352
1083,2093
583,2159
5907,8202
4132,12911
2641,6944
2899,7473
10953,9766
5990,8325
4132,12910
2262,10162
6980,7075
6633,8923
1565,4194
4902,6867
10019,6604
3118,13418
1220,10100
6464,7572
3634,7807
1942,11358
12879,5808
4829,5927
11115,5767
13159,14775
8785,12535
4106,12956
14860,8935
11447,13788
5193,14301
1588,13642
2044,4305
7600,14982
5858,10374
10871,26
12785,14521
1671,2127
12891,11525
472,4253
9548,11410
14042,8606
3631,12239
2873,13730
13349,9172
1933,7569
14638,6713
14246,7055
4934,6532
237,6861
11754,14742
11251,9996
3631,12238
10668,2326
10170,6834
12532,4772
1105,5587
1749,10867
10863,12031
8303,14480
10141,9978
12785,14510
2635,13506
6709,11672
13927,9333
12129,790
1441,13759
13927,9328
2416,10681
14295,8632
3292,9718
6495,7702
4934,6546
14650,1837
